EventName,EventKey,EventWeek,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Hartford,2024cthar,1,qm,65,blue,3,0,0,29,0
Hartford,2024cthar,1,qm,65,red,4,11,2,88,1
Hartford,2024cthar,1,qm,66,blue,1,9,0,45,1
Hartford,2024cthar,1,qm,66,red,0,8,0,44,0
Hartford,2024cthar,1,qm,7,blue,3,5,2,55,1
Hartford,2024cthar,1,qm,7,red,2,9,1,37,0
Hartford,2024cthar,1,qm,8,blue,6,4,2,52,1
Hartford,2024cthar,1,qm,8,red,0,10,0,49,0
Hartford,2024cthar,1,qm,9,blue,4,0,3,27,1
Hartford,2024cthar,1,qm,9,red,0,1,0,16,0
Hartford,2024cthar,1,sf,1,blue,4,6,2,67,0
Hartford,2024cthar,1,sf,1,red,5,5,4,79,1
Hartford,2024cthar,1,sf,1,blue,3,4,2,44,0
Hartford,2024cthar,1,sf,1,red,6,3,5,60,1
Hartford,2024cthar,1,sf,1,blue,0,12,0,43,0
Hartford,2024cthar,1,sf,1,red,4,5,3,93,1
Hartford,2024cthar,1,sf,1,blue,2,7,3,85,1
Hartford,2024cthar,1,sf,1,red,2,9,0,47,0
Hartford,2024cthar,1,sf,1,blue,2,5,2,36,0
Hartford,2024cthar,1,sf,1,red,4,10,4,78,1
Hartford,2024cthar,1,sf,1,blue,1,6,0,57,0
Hartford,2024cthar,1,sf,1,red,4,7,5,81,1
Hartford,2024cthar,1,sf,1,blue,4,4,4,75,1
Hartford,2024cthar,1,sf,1,red,5,0,5,66,0
Hartford,2024cthar,1,sf,1,blue,7,4,2,61,0
Hartford,2024cthar,1,sf,1,red,6,2,3,63,1
Hartford,2024cthar,1,sf,1,blue,2,7,1,64,1
Hartford,2024cthar,1,sf,1,red,4,7,4,52,0
Hartford,2024cthar,1,sf,1,blue,7,9,4,59,0
Hartford,2024cthar,1,sf,1,red,5,5,4,78,1
Hartford,2024cthar,1,sf,1,blue,4,6,3,67,1
Hartford,2024cthar,1,sf,1,red,1,9,0,54,0
Hartford,2024cthar,1,sf,1,blue,2,4,1,23,0
Hartford,2024cthar,1,sf,1,red,5,1,3,58,1
Hartford,2024cthar,1,sf,1,blue,3,1,1,37,0
Hartford,2024cthar,1,sf,1,red,10,3,2,39,1
Waterbury,2024ctwat,2,f,1,blue,8,6,7,75,0
Waterbury,2024ctwat,2,f,1,red,6,1,5,78,1
Waterbury,2024ctwat,2,f,2,blue,7,3,8,97,1
Waterbury,2024ctwat,2,f,2,red,7,2,4,44,0
Waterbury,2024ctwat,2,f,3,blue,6,10,5,84,1
Waterbury,2024ctwat,2,f,3,red,7,0,4,49,0
Waterbury,2024ctwat,2,qm,1,blue,6,5,3,44,1
Waterbury,2024ctwat,2,qm,1,red,6,4,0,35,0
Waterbury,2024ctwat,2,qm,10,blue,2,10,0,40,0
Waterbury,2024ctwat,2,qm,10,red,12,0,3,50,1
Waterbury,2024ctwat,2,qm,11,blue,5,5,2,52,1
Waterbury,2024ctwat,2,qm,11,red,0,7,0,33,0
Waterbury,2024ctwat,2,qm,12,blue,3,0,0,10,0
Waterbury,2024ctwat,2,qm,12,red,5,6,4,77,1
Waterbury,2024ctwat,2,qm,13,blue,3,7,1,44,0
Waterbury,2024ctwat,2,qm,13,red,6,3,6,73,1
Waterbury,2024ctwat,2,qm,14,blue,2,2,1,30,0
Waterbury,2024ctwat,2,qm,14,red,5,7,4,47,1
Waterbury,2024ctwat,2,qm,15,blue,2,9,2,49,0
Waterbury,2024ctwat,2,qm,15,red,5,10,1,57,1
Waterbury,2024ctwat,2,qm,16,blue,3,5,1,34,0
Waterbury,2024ctwat,2,qm,16,red,3,15,4,91,1
Waterbury,2024ctwat,2,qm,17,blue,4,4,0,33,0
Waterbury,2024ctwat,2,qm,17,red,7,4,5,65,1
Waterbury,2024ctwat,2,qm,18,blue,3,6,2,58,1
Waterbury,2024ctwat,2,qm,18,red,1,3,0,38,0
Waterbury,2024ctwat,2,qm,19,blue,5,12,0,54,1
Waterbury,2024ctwat,2,qm,19,red,6,1,2,50,0
Waterbury,2024ctwat,2,qm,2,blue,1,5,0,29,0
Waterbury,2024ctwat,2,qm,2,red,6,5,6,84,1
Waterbury,2024ctwat,2,qm,20,blue,4,6,1,50,1
Waterbury,2024ctwat,2,qm,20,red,0,9,0,45,0
Waterbury,2024ctwat,2,qm,21,blue,5,5,5,78,1
Waterbury,2024ctwat,2,qm,21,red,6,4,2,44,0
Waterbury,2024ctwat,2,qm,22,blue,6,4,2,51,1
Waterbury,2024ctwat,2,qm,22,red,3,7,1,38,0
Waterbury,2024ctwat,2,qm,23,blue,3,7,3,49,0
Waterbury,2024ctwat,2,qm,23,red,4,7,1,51,1
Waterbury,2024ctwat,2,qm,24,blue,5,5,4,59,1
Waterbury,2024ctwat,2,qm,24,red,5,3,1,37,0
Waterbury,2024ctwat,2,qm,25,blue,7,4,3,68,1
Waterbury,2024ctwat,2,qm,25,red,9,0,1,34,0
Waterbury,2024ctwat,2,qm,26,blue,4,5,4,73,1
Waterbury,2024ctwat,2,qm,26,red,0,3,0,20,0
Waterbury,2024ctwat,2,qm,27,blue,7,3,1,35,0
Waterbury,2024ctwat,2,qm,27,red,3,5,2,45,1
Waterbury,2024ctwat,2,qm,28,blue,4,10,2,62,1
Waterbury,2024ctwat,2,qm,28,red,6,6,3,58,0
Waterbury,2024ctwat,2,qm,29,blue,7,2,5,52,0
Waterbury,2024ctwat,2,qm,29,red,4,11,4,72,1
Waterbury,2024ctwat,2,qm,3,blue,0,17,0,42,1
Waterbury,2024ctwat,2,qm,3,red,3,4,1,31,0
Waterbury,2024ctwat,2,qm,30,blue,0,6,0,25,0
Waterbury,2024ctwat,2,qm,30,red,4,1,1,39,1
Waterbury,2024ctwat,2,qm,31,blue,8,3,1,49,0
Waterbury,2024ctwat,2,qm,31,red,5,9,3,66,1
Waterbury,2024ctwat,2,qm,32,blue,2,11,0,39,0
Waterbury,2024ctwat,2,qm,32,red,3,4,1,40,1
Waterbury,2024ctwat,2,qm,33,blue,4,0,0,33,1
Waterbury,2024ctwat,2,qm,33,red,1,6,0,30,0
Waterbury,2024ctwat,2,qm,34,blue,5,5,1,42,0
Waterbury,2024ctwat,2,qm,34,red,4,5,1,55,1
Waterbury,2024ctwat,2,qm,35,blue,5,11,4,71,1
Waterbury,2024ctwat,2,qm,35,red,5,5,2,70,0
Waterbury,2024ctwat,2,qm,36,blue,5,5,2,56,1
Waterbury,2024ctwat,2,qm,36,red,3,9,0,47,0
Waterbury,2024ctwat,2,qm,37,blue,0,8,0,54,1
Waterbury,2024ctwat,2,qm,37,red,5,2,1,36,0
Waterbury,2024ctwat,2,qm,38,blue,1,12,0,58,1
Waterbury,2024ctwat,2,qm,38,red,5,4,3,57,0
Waterbury,2024ctwat,2,qm,39,blue,4,10,1,64,1
Waterbury,2024ctwat,2,qm,39,red,5,8,2,58,0
Waterbury,2024ctwat,2,qm,4,blue,5,0,1,23,0
Waterbury,2024ctwat,2,qm,4,red,1,17,0,81,1
Waterbury,2024ctwat,2,qm,40,blue,5,11,1,56,1
Waterbury,2024ctwat,2,qm,40,red,2,11,0,53,0
Waterbury,2024ctwat,2,qm,41,blue,3,7,1,37,0
Waterbury,2024ctwat,2,qm,41,red,6,2,3,46,1
Waterbury,2024ctwat,2,qm,42,blue,4,3,1,42,1
Waterbury,2024ctwat,2,qm,42,red,4,7,1,36,0
Waterbury,2024ctwat,2,qm,43,blue,6,5,2,51,1
Waterbury,2024ctwat,2,qm,43,red,1,11,0,34,0
Waterbury,2024ctwat,2,qm,44,blue,8,4,2,67,1
Waterbury,2024ctwat,2,qm,44,red,1,7,0,39,0
Waterbury,2024ctwat,2,qm,45,blue,7,3,6,70,1
Waterbury,2024ctwat,2,qm,45,red,4,7,1,54,0
Waterbury,2024ctwat,2,qm,46,blue,6,2,1,38,0
Waterbury,2024ctwat,2,qm,46,red,5,5,3,63,1
Waterbury,2024ctwat,2,qm,47,blue,0,15,0,65,1
Waterbury,2024ctwat,2,qm,47,red,2,5,0,31,0
Waterbury,2024ctwat,2,qm,48,blue,7,4,8,90,1
Waterbury,2024ctwat,2,qm,48,red,1,8,0,45,0
Waterbury,2024ctwat,2,qm,49,blue,6,4,3,35,0
Waterbury,2024ctwat,2,qm,49,red,5,6,5,57,1
Waterbury,2024ctwat,2,qm,5,blue,4,4,4,57,0
Waterbury,2024ctwat,2,qm,5,red,3,11,2,69,1
Waterbury,2024ctwat,2,qm,50,blue,3,7,2,51,0
Waterbury,2024ctwat,2,qm,50,red,4,8,1,62,1
Waterbury,2024ctwat,2,qm,51,blue,2,6,0,39,0
Waterbury,2024ctwat,2,qm,51,red,3,10,1,55,1
Waterbury,2024ctwat,2,qm,52,blue,6,13,5,90,1
Waterbury,2024ctwat,2,qm,52,red,6,6,3,63,0
Waterbury,2024ctwat,2,qm,53,blue,4,9,3,57,1
Waterbury,2024ctwat,2,qm,53,red,4,0,0,43,0
Waterbury,2024ctwat,2,qm,54,blue,6,3,3,56,0
Waterbury,2024ctwat,2,qm,54,red,6,5,4,63,1
Waterbury,2024ctwat,2,qm,55,blue,5,3,3,45,0
Waterbury,2024ctwat,2,qm,55,red,7,3,3,54,1
Waterbury,2024ctwat,2,qm,56,blue,5,11,3,68,1
Waterbury,2024ctwat,2,qm,56,red,2,7,0,45,0
Waterbury,2024ctwat,2,qm,57,blue,3,6,3,52,0
Waterbury,2024ctwat,2,qm,57,red,5,1,3,63,1
Waterbury,2024ctwat,2,qm,58,blue,5,10,0,51,1
Waterbury,2024ctwat,2,qm,58,red,3,5,1,39,0
Waterbury,2024ctwat,2,qm,59,blue,5,4,4,74,0
Waterbury,2024ctwat,2,qm,59,red,7,6,7,77,1
Waterbury,2024ctwat,2,qm,6,blue,7,4,0,47,1
Waterbury,2024ctwat,2,qm,6,red,3,5,1,34,0
Waterbury,2024ctwat,2,qm,60,blue,6,6,4,64,0
Waterbury,2024ctwat,2,qm,60,red,6,6,2,67,1
Waterbury,2024ctwat,2,qm,61,blue,0,8,0,57,0
Waterbury,2024ctwat,2,qm,61,red,6,6,3,62,1
Waterbury,2024ctwat,2,qm,62,blue,6,5,3,40,0
Waterbury,2024ctwat,2,qm,62,red,5,7,5,80,1
Waterbury,2024ctwat,2,qm,63,blue,2,6,1,48,0
Waterbury,2024ctwat,2,qm,63,red,7,6,7,66,1
Waterbury,2024ctwat,2,qm,64,blue,4,8,1,39,0
Waterbury,2024ctwat,2,qm,64,red,5,7,5,83,1
Waterbury,2024ctwat,2,qm,7,blue,0,2,0,14,0
Waterbury,2024ctwat,2,qm,7,red,2,14,0,86,1
Waterbury,2024ctwat,2,qm,8,blue,2,4,0,48,1
Waterbury,2024ctwat,2,qm,8,red,1,9,0,36,0
Waterbury,2024ctwat,2,qm,9,blue,6,4,6,71,1
Waterbury,2024ctwat,2,qm,9,red,0,6,0,27,0
Waterbury,2024ctwat,2,sf,1,blue,4,7,3,75,1
Waterbury,2024ctwat,2,sf,1,red,2,3,2,40,0
Waterbury,2024ctwat,2,sf,1,blue,8,4,3,63,0
Waterbury,2024ctwat,2,sf,1,red,9,3,6,75,1
Waterbury,2024ctwat,2,sf,1,blue,3,17,3,74,1
Waterbury,2024ctwat,2,sf,1,red,4,5,4,63,0
Waterbury,2024ctwat,2,sf,1,blue,6,9,5,96,1
Waterbury,2024ctwat,2,sf,1,red,6,3,3,88,0
Waterbury,2024ctwat,2,sf,1,blue,3,1,2,30,0
Waterbury,2024ctwat,2,sf,1,red,5,5,6,89,1
Waterbury,2024ctwat,2,sf,1,blue,4,5,5,54,0
Waterbury,2024ctwat,2,sf,1,red,8,6,7,79,1
Waterbury,2024ctwat,2,sf,1,blue,5,3,1,51,0
Waterbury,2024ctwat,2,sf,1,red,6,3,7,80,1
Waterbury,2024ctwat,2,sf,1,blue,1,9,0,47,0
Waterbury,2024ctwat,2,sf,1,red,4,0,2,60,1
Waterbury,2024ctwat,2,sf,1,blue,3,9,3,55,1
Waterbury,2024ctwat,2,sf,1,red,4,11,3,52,0
Waterbury,2024ctwat,2,sf,1,blue,0,12,0,73,1
Waterbury,2024ctwat,2,sf,1,red,4,10,0,56,0
Waterbury,2024ctwat,2,sf,1,blue,6,1,6,66,1
Waterbury,2024ctwat,2,sf,1,red,4,8,2,61,0
Waterbury,2024ctwat,2,sf,1,blue,4,3,3,68,0
Waterbury,2024ctwat,2,sf,1,red,6,3,4,84,1
Waterbury,2024ctwat,2,sf,1,blue,2,9,1,65,0
Waterbury,2024ctwat,2,sf,1,red,4,7,4,86,1
Orlando,2024flor,4,f,1,blue,6,4,3,80,1
Orlando,2024flor,4,f,1,red,6,0,6,66,0
Orlando,2024flor,4,f,2,blue,4,5,1,74,0
Orlando,2024flor,4,f,2,red,4,1,5,79,1
Orlando,2024flor,4,f,3,blue,6,3,7,100,1
Orlando,2024flor,4,f,3,red,5,4,5,94,0
Orlando,2024flor,4,qm,1,blue,4,17,2,86,1
Orlando,2024flor,4,qm,1,red,0,2,0,17,0
Orlando,2024flor,4,qm,10,blue,5,1,3,45,1
Orlando,2024flor,4,qm,10,red,6,0,2,33,0
Orlando,2024flor,4,qm,11,blue,3,7,2,41,0
Orlando,2024flor,4,qm,11,red,1,11,0,56,1
Orlando,2024flor,4,qm,12,blue,4,4,1,40,1
Orlando,2024flor,4,qm,12,red,0,9,0,39,0
Orlando,2024flor,4,qm,13,blue,1,11,0,45,1
Orlando,2024flor,4,qm,13,red,2,3,0,20,0
Orlando,2024flor,4,qm,14,blue,0,1,0,16,0
Orlando,2024flor,4,qm,14,red,3,15,2,64,1
Orlando,2024flor,4,qm,15,blue,0,6,0,23,0
Orlando,2024flor,4,qm,15,red,7,4,2,56,1
Orlando,2024flor,4,qm,16,blue,2,9,0,30,0
Orlando,2024flor,4,qm,16,red,5,7,3,54,1
Orlando,2024flor,4,qm,17,blue,0,15,0,77,1
Orlando,2024flor,4,qm,17,red,0,2,0,13,0
Orlando,2024flor,4,qm,18,blue,5,6,4,74,1
Orlando,2024flor,4,qm,18,red,6,3,4,62,0
Orlando,2024flor,4,qm,19,blue,2,7,1,38,1
Orlando,2024flor,4,qm,19,red,1,0,0,15,0
Orlando,2024flor,4,qm,2,blue,1,0,0,22,0
Orlando,2024flor,4,qm,2,red,3,12,2,58,1
Orlando,2024flor,4,qm,20,blue,3,3,1,53,0
Orlando,2024flor,4,qm,20,red,5,2,3,55,1
Orlando,2024flor,4,qm,21,blue,2,12,0,35,0
Orlando,2024flor,4,qm,21,red,4,1,4,49,1
Orlando,2024flor,4,qm,22,blue,5,9,6,89,1
Orlando,2024flor,4,qm,22,red,5,4,3,54,0
Orlando,2024flor,4,qm,23,blue,3,10,3,81,1
Orlando,2024flor,4,qm,23,red,0,10,0,41,0
Orlando,2024flor,4,qm,24,blue,1,15,0,67,1
Orlando,2024flor,4,qm,24,red,4,0,0,14,0
Orlando,2024flor,4,qm,25,blue,1,3,0,17,0
Orlando,2024flor,4,qm,25,red,5,10,3,59,1
Orlando,2024flor,4,qm,26,blue,0,10,0,41,1
Orlando,2024flor,4,qm,26,red,2,10,1,40,0
Orlando,2024flor,4,qm,27,blue,2,6,0,31,0
Orlando,2024flor,4,qm,27,red,0,11,0,43,1
Orlando,2024flor,4,qm,28,blue,3,1,0,17,0
Orlando,2024flor,4,qm,28,red,5,9,5,71,1
Orlando,2024flor,4,qm,29,blue,6,0,4,56,1
Orlando,2024flor,4,qm,29,red,1,4,0,41,0
Orlando,2024flor,4,qm,3,blue,1,3,0,13,0
Orlando,2024flor,4,qm,3,red,3,9,3,52,1
Orlando,2024flor,4,qm,30,blue,0,3,0,30,0
Orlando,2024flor,4,qm,30,red,6,1,6,64,1
Orlando,2024flor,4,qm,31,blue,1,9,0,69,1
Orlando,2024flor,4,qm,31,red,2,2,0,30,0
Orlando,2024flor,4,qm,32,blue,5,3,3,38,1
Orlando,2024flor,4,qm,32,red,3,2,0,20,0
Orlando,2024flor,4,qm,33,blue,6,5,5,87,1
Orlando,2024flor,4,qm,33,red,1,1,0,17,0
Orlando,2024flor,4,qm,34,blue,6,7,1,44,1
Orlando,2024flor,4,qm,34,red,7,1,1,37,0
Orlando,2024flor,4,qm,35,blue,4,9,2,45,0
Orlando,2024flor,4,qm,35,red,5,4,1,49,1
Orlando,2024flor,4,qm,36,blue,0,9,0,79,1
Orlando,2024flor,4,qm,36,red,3,3,1,32,0
Orlando,2024flor,4,qm,37,blue,0,5,0,24,0
Orlando,2024flor,4,qm,37,red,0,12,0,40,1
Orlando,2024flor,4,qm,38,blue,0,14,0,42,0
Orlando,2024flor,4,qm,38,red,0,8,0,50,1
Orlando,2024flor,4,qm,39,blue,0,6,0,38,0
Orlando,2024flor,4,qm,39,red,5,6,4,63,1
Orlando,2024flor,4,qm,4,blue,0,4,0,27,0
Orlando,2024flor,4,qm,4,red,3,2,2,35,1
Orlando,2024flor,4,qm,40,blue,3,3,2,39,1
Orlando,2024flor,4,qm,40,red,4,3,1,30,0
Orlando,2024flor,4,qm,41,blue,7,5,4,64,1
Orlando,2024flor,4,qm,41,red,4,6,2,53,0
Orlando,2024flor,4,qm,42,blue,2,6,0,43,0
Orlando,2024flor,4,qm,42,red,3,3,1,58,1
Orlando,2024flor,4,qm,43,blue,4,6,3,61,1
Orlando,2024flor,4,qm,43,red,3,7,1,43,0
Orlando,2024flor,4,qm,44,blue,4,6,1,42,0
Orlando,2024flor,4,qm,44,red,1,12,0,43,1
Orlando,2024flor,4,qm,45,blue,2,9,1,44,0
Orlando,2024flor,4,qm,45,red,3,5,2,60,1
Orlando,2024flor,4,qm,46,blue,1,9,0,59,1
Orlando,2024flor,4,qm,46,red,1,2,0,26,0
Orlando,2024flor,4,qm,47,blue,0,2,0,11,0
Orlando,2024flor,4,qm,47,red,4,10,3,51,1
Orlando,2024flor,4,qm,48,blue,3,12,2,70,0
Orlando,2024flor,4,qm,48,red,5,7,4,83,1
Orlando,2024flor,4,qm,49,blue,5,6,3,88,1
Orlando,2024flor,4,qm,49,red,2,5,0,27,0
Orlando,2024flor,4,qm,5,blue,3,11,1,57,1
Orlando,2024flor,4,qm,5,red,0,5,0,23,0
Orlando,2024flor,4,qm,50,blue,5,2,5,60,1
Orlando,2024flor,4,qm,50,red,7,2,2,54,0
Orlando,2024flor,4,qm,51,blue,1,7,0,20,0
Orlando,2024flor,4,qm,51,red,3,11,0,42,1
Orlando,2024flor,4,qm,52,blue,5,3,0,29,0
Orlando,2024flor,4,qm,52,red,5,2,6,70,1
Orlando,2024flor,4,qm,53,blue,3,4,1,30,0
Orlando,2024flor,4,qm,53,red,3,9,1,62,1
Orlando,2024flor,4,qm,54,blue,2,14,0,60,1
Orlando,2024flor,4,qm,54,red,3,1,0,24,0
Orlando,2024flor,4,qm,55,blue,0,17,0,68,1
Orlando,2024flor,4,qm,55,red,0,9,0,40,0
Orlando,2024flor,4,qm,56,blue,1,9,0,26,0
Orlando,2024flor,4,qm,56,red,4,10,3,75,1
Orlando,2024flor,4,qm,57,blue,5,4,5,88,1
Orlando,2024flor,4,qm,57,red,3,0,1,12,0
Orlando,2024flor,4,qm,58,blue,5,0,0,25,0
Orlando,2024flor,4,qm,58,red,5,5,5,86,1
Orlando,2024flor,4,qm,59,blue,4,1,4,50,1
Orlando,2024flor,4,qm,59,red,4,3,1,38,0
Orlando,2024flor,4,qm,6,blue,0,0,0,1,0
Orlando,2024flor,4,qm,6,red,3,1,0,26,1
Orlando,2024flor,4,qm,60,blue,6,3,5,72,1
Orlando,2024flor,4,qm,60,red,0,2,0,32,0
Orlando,2024flor,4,qm,61,blue,0,2,0,32,0
Orlando,2024flor,4,qm,61,red,0,10,0,48,1
Orlando,2024flor,4,qm,62,blue,0,3,0,29,0
Orlando,2024flor,4,qm,62,red,3,9,1,58,1
Orlando,2024flor,4,qm,63,blue,1,6,0,55,0
Orlando,2024flor,4,qm,63,red,8,7,3,65,1
Orlando,2024flor,4,qm,64,blue,5,1,4,53,1
Orlando,2024flor,4,qm,64,red,3,7,1,40,0
Orlando,2024flor,4,qm,65,blue,5,4,5,66,1
Orlando,2024flor,4,qm,65,red,6,2,0,31,0
Orlando,2024flor,4,qm,66,blue,4,3,3,45,1
Orlando,2024flor,4,qm,66,red,0,9,0,43,0
Orlando,2024flor,4,qm,67,blue,2,4,2,47,0
Orlando,2024flor,4,qm,67,red,5,3,4,65,1
Orlando,2024flor,4,qm,68,blue,1,7,0,52,1
Orlando,2024flor,4,qm,68,red,0,14,0,46,0
Orlando,2024flor,4,qm,69,blue,2,9,0,37,0
Orlando,2024flor,4,qm,69,red,7,7,3,55,1
Orlando,2024flor,4,qm,7,blue,1,6,0,20,0
Orlando,2024flor,4,qm,7,red,1,8,0,33,1
Orlando,2024flor,4,qm,70,blue,5,7,3,76,1
Orlando,2024flor,4,qm,70,red,3,1,1,26,0
Orlando,2024flor,4,qm,71,blue,4,1,2,36,1
Orlando,2024flor,4,qm,71,red,1,0,0,10,0
Orlando,2024flor,4,qm,72,blue,7,7,5,103,1
Orlando,2024flor,4,qm,72,red,1,4,0,36,0
Orlando,2024flor,4,qm,73,blue,0,0,0,8,0
Orlando,2024flor,4,qm,73,red,6,4,2,47,1
Orlando,2024flor,4,qm,74,blue,5,2,0,18,0
Orlando,2024flor,4,qm,74,red,7,2,8,84,1
Orlando,2024flor,4,qm,75,blue,4,5,3,75,1
Orlando,2024flor,4,qm,75,red,4,1,0,20,0
Orlando,2024flor,4,qm,76,blue,1,0,0,11,0
Orlando,2024flor,4,qm,76,red,3,19,2,97,1
Orlando,2024flor,4,qm,77,blue,2,9,0,37,0
Orlando,2024flor,4,qm,77,red,1,12,0,55,1
Orlando,2024flor,4,qm,78,blue,3,11,1,49,1
Orlando,2024flor,4,qm,78,red,2,4,1,26,0
Orlando,2024flor,4,qm,79,blue,5,9,3,72,1
Orlando,2024flor,4,qm,79,red,3,3,2,31,0
Orlando,2024flor,4,qm,8,blue,3,5,1,52,0
Orlando,2024flor,4,qm,8,red,5,6,5,63,1
Orlando,2024flor,4,qm,80,blue,5,4,2,46,0
Orlando,2024flor,4,qm,80,red,3,9,2,61,1
Orlando,2024flor,4,qm,81,blue,1,8,0,36,1
Orlando,2024flor,4,qm,81,red,1,8,0,26,0
Orlando,2024flor,4,qm,82,blue,2,10,1,34,0
Orlando,2024flor,4,qm,82,red,4,2,4,62,1
Orlando,2024flor,4,qm,83,blue,2,2,1,45,0
Orlando,2024flor,4,qm,83,red,0,11,0,92,1
Orlando,2024flor,4,qm,84,blue,3,4,0,39,0
Orlando,2024flor,4,qm,84,red,5,8,3,60,1
Orlando,2024flor,4,qm,85,blue,5,2,4,68,1
Orlando,2024flor,4,qm,85,red,5,10,4,63,0
Orlando,2024flor,4,qm,86,blue,5,3,5,65,1
Orlando,2024flor,4,qm,86,red,1,13,0,61,0
Orlando,2024flor,4,qm,87,blue,7,1,1,29,0
Orlando,2024flor,4,qm,87,red,0,11,0,46,1
Orlando,2024flor,4,qm,88,blue,5,6,3,53,1
Orlando,2024flor,4,qm,88,red,1,5,0,36,0
Orlando,2024flor,4,qm,89,blue,1,11,0,79,0
Orlando,2024flor,4,qm,89,red,8,3,6,81,1
Orlando,2024flor,4,qm,9,blue,5,8,3,70,1
Orlando,2024flor,4,qm,9,red,3,7,2,63,0
Orlando,2024flor,4,qm,90,blue,1,3,0,30,0
Orlando,2024flor,4,qm,90,red,2,11,0,44,1
Orlando,2024flor,4,qm,91,blue,6,3,0,53,1
Orlando,2024flor,4,qm,91,red,5,0,0,21,0
Orlando,2024flor,4,qm,92,blue,4,11,2,84,1
Orlando,2024flor,4,qm,92,red,4,2,1,41,0
Orlando,2024flor,4,sf,1,blue,4,11,5,96,1
Orlando,2024flor,4,sf,1,red,6,4,7,87,0
Orlando,2024flor,4,sf,1,blue,6,1,10,99,1
Orlando,2024flor,4,sf,1,red,7,0,5,77,0
Orlando,2024flor,4,sf,1,blue,4,5,3,85,1
Orlando,2024flor,4,sf,1,red,6,8,8,78,0
Orlando,2024flor,4,sf,1,blue,4,4,2,62,0
Orlando,2024flor,4,sf,1,red,6,2,7,109,1
Orlando,2024flor,4,sf,1,blue,4,4,1,29,0
Orlando,2024flor,4,sf,1,red,6,3,5,81,1
Orlando,2024flor,4,sf,1,blue,0,15,0,61,0
Orlando,2024flor,4,sf,1,red,4,8,3,81,1
Orlando,2024flor,4,sf,1,blue,5,11,4,77,0
Orlando,2024flor,4,sf,1,red,9,2,11,113,1
Orlando,2024flor,4,sf,1,blue,5,8,3,59,0
Orlando,2024flor,4,sf,1,red,6,5,9,92,1
Orlando,2024flor,4,sf,1,blue,6,7,7,71,1
Orlando,2024flor,4,sf,1,red,4,7,3,43,0
Orlando,2024flor,4,sf,1,blue,4,8,3,76,1
Orlando,2024flor,4,sf,1,red,5,8,5,71,0
Orlando,2024flor,4,sf,1,blue,5,3,4,63,0
Orlando,2024flor,4,sf,1,red,6,1,8,94,1
Orlando,2024flor,4,sf,1,blue,4,11,2,59,0
Orlando,2024flor,4,sf,1,red,6,2,9,99,1
Orlando,2024flor,4,sf,1,blue,3,10,2,69,0
Orlando,2024flor,4,sf,1,red,4,1,5,71,1
Tallahassee,2024flta,3,f,1,blue,6,1,7,81,0
Tallahassee,2024flta,3,f,1,red,7,3,10,125,1
Tallahassee,2024flta,3,f,2,blue,6,2,8,74,0
Tallahassee,2024flta,3,f,2,red,6,2,10,104,1
Tallahassee,2024flta,3,qm,1,blue,5,2,1,37,0
Tallahassee,2024flta,3,qm,1,red,6,3,6,62,1
Tallahassee,2024flta,3,qm,10,blue,5,1,6,60,1
Tallahassee,2024flta,3,qm,10,red,0,0,0,2,0
Tallahassee,2024flta,3,qm,11,blue,2,1,1,26,1
Tallahassee,2024flta,3,qm,11,red,2,0,0,11,0
Tallahassee,2024flta,3,qm,12,blue,1,7,0,37,0
Tallahassee,2024flta,3,qm,12,red,6,3,2,52,1
Tallahassee,2024flta,3,qm,13,blue,2,2,3,53,1
Tallahassee,2024flta,3,qm,13,red,0,8,0,41,0
Tallahassee,2024flta,3,qm,14,blue,0,6,0,29,0
Tallahassee,2024flta,3,qm,14,red,2,11,0,45,1
Tallahassee,2024flta,3,qm,15,blue,0,6,0,33,1
Tallahassee,2024flta,3,qm,15,red,0,4,0,12,0
Tallahassee,2024flta,3,qm,16,blue,5,4,4,70,1
Tallahassee,2024flta,3,qm,16,red,0,2,0,20,0
Tallahassee,2024flta,3,qm,17,blue,6,5,2,45,1
Tallahassee,2024flta,3,qm,17,red,1,3,0,38,0
Tallahassee,2024flta,3,qm,18,blue,2,11,0,93,1
Tallahassee,2024flta,3,qm,18,red,1,6,0,44,0
Tallahassee,2024flta,3,qm,19,blue,2,11,0,60,1
Tallahassee,2024flta,3,qm,19,red,2,5,2,40,0
Tallahassee,2024flta,3,qm,2,blue,0,5,0,21,0
Tallahassee,2024flta,3,qm,2,red,5,1,2,47,1
Tallahassee,2024flta,3,qm,20,blue,2,10,0,34,1
Tallahassee,2024flta,3,qm,20,red,3,4,2,33,0
Tallahassee,2024flta,3,qm,21,blue,0,12,0,39,1
Tallahassee,2024flta,3,qm,21,red,2,3,0,16,0
Tallahassee,2024flta,3,qm,22,blue,0,4,0,23,0
Tallahassee,2024flta,3,qm,22,red,3,1,0,34,1
Tallahassee,2024flta,3,qm,23,blue,4,4,4,51,1
Tallahassee,2024flta,3,qm,23,red,5,0,1,31,0
Tallahassee,2024flta,3,qm,24,blue,3,9,0,45,0
Tallahassee,2024flta,3,qm,24,red,0,11,0,45,0
Tallahassee,2024flta,3,qm,25,blue,2,10,0,68,1
